date,temp,visibility,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all
2019-04-15,28.498,3600.0,25.1008,1010.24,82.44,2.154,166.68,0.2072,57.12
2019-04-16,27.5788,2800.0,24.8912,1010.04,85.64,1.882,162.2,0.9732,67.76
2019-04-17,27.5756,3600.0,24.8972,1010.76,85.8,2.4672,154.92,0.1832,84.32
2019-04-18,27.86923077,3461.538462,25.13923077,1010.076923,85.53846154,2.190769231,146.8846154,0.259230769,65.34615385
2019-04-19,28.2556,2800.0,25.2072,1009.36,83.88,2.5948,179.08,0.412,69.52
2019-04-20,27.62777778,3703.703704,24.73037037,1007.851852,84.59259259,2.362592593,171.1851852,1.02962963,79.96296296
2019-04-21,28.372,3200.0,25.0248,1006.92,82.44,1.48,192.36,0.0984,82.84
2019-04-22,27.91576923,3461.538462,24.78730769,1007.0,83.57692308,2.042692308,163.0769231,0.071153846,77.92307692
2019-04-23,28.01416667,1250.0,25.29875,1008.416667,85.5,1.840416667,150.4166667,0.145,80.25
2019-04-24,29.34375,2916.666667,25.13125,1008.75,78.66666667,1.4625,216.1666667,0.0325,50.79166667
2019-04-25,27.4444,2800.0,24.8032,1009.2,85.88,1.8352,190.52,0.1176,78.16
2019-04-26,28.36791667,2500.0,25.47875,1008.25,84.625,1.876666667,186.375,0.167083333,92.25
2019-04-27,28.85333333,3333.333333,26.23875,1007.875,85.95833333,1.659166667,159.875,0.034583333,92.91666667
2019-04-28,28.6248,2800.0,25.8184,1008.16,85.12,2.2752,209.56,0.1916,81.72
2019-04-29,27.6112,2000.0,25.144,1009.12,86.6,3.3352,212.08,0.6016,91.72
2019-04-30,27.94037037,3333.333333,25.32703704,1008.592593,85.88888889,4.31037037,222.7037037,0.32962963,92.59259259
2019-05-01,29.348,3200.0,25.8636,1008.04,81.92,5.204,232.04,0.2,77.32
2019-05-02,28.7648,2800.0,26.2108,1008.32,86.2,4.5264,202.04,0.2196,83.92
2019-05-03,27.67846154,3076.923077,25.04269231,1009.961538,85.69230769,4.231153846,227.5384615,0.557307692,94.26923077
2019-05-04,29.01291667,2083.333333,24.94958333,1011.208333,78.95833333,3.90875,226.7916667,0.0225,88.0
2019-05-05,28.94208333,2500.0,24.72583333,1011.416667,78.20833333,3.371666667,221.8333333,0.0,76.04166667
2019-05-06,28.94375,2916.666667,24.15416667,1010.166667,75.66666667,3.638333333,215.8333333,0.0,41.625
2019-05-07,29.13166667,2916.666667,24.56666667,1010.625,76.70833333,4.359583333,237.1666667,0.032916667,78.125
2019-05-08,29.41291667,2916.666667,24.01083333,1010.541667,73.0,4.578333333,245.3333333,0.0,69.54166667
2019-05-09,29.62166667,3333.333333,24.36375,1008.875,73.66666667,4.200833333,247.125,0.0,67.45833333
2019-05-10,29.62458333,2916.666667,25.77625,1009.333333,80.0,4.38,223.5416667,0.055416667,44.5
2019-05-11,29.18875,2916.666667,25.62541667,1010.25,81.375,4.172083333,219.375,0.06625,29.91666667
2019-05-12,28.96166667,2916.666667,26.01333333,1009.458333,84.41666667,3.617083333,212.9166667,0.1525,51.375
2019-05-13,29.1124,2400.0,26.1256,1009.04,84.24,4.0096,237.76,0.0924,61.0
2019-05-14,28.83958333,1666.666667,25.89083333,1009.125,84.25,3.9225,231.1666667,0.132916667,43.95833333
2019-05-15,29.15458333,2916.666667,25.56416667,1009.916667,81.33333333,3.81,227.9583333,0.086666667,44.625
2019-05-16,28.38791667,0.0,25.95375,1010.708333,86.79166667,4.521666667,218.6666667,0.151666667,42.95833333
2019-05-17,28.29583333,0.0,25.94291667,1010.291667,87.20833333,4.210416667,208.75,0.098333333,44.08333333
2019-05-18,28.20666667,0.0,25.77666667,1009.541667,86.83333333,4.46,199.5833333,0.1325,67.83333333
2019-05-19,28.49125,0.0,26.02458333,1009.666667,86.66666667,3.947916667,204.4583333,0.076666667,45.29166667
2019-05-20,28.98041667,2916.666667,25.56083333,1009.791667,82.04166667,3.160833333,206.4583333,0.060833333,29.16666667
2019-05-21,28.56576923,3461.538462,25.39576923,1010.076923,83.38461538,3.452307692,196.3846154,0.117692308,60.42307692
2019-05-22,27.58916667,1666.666667,24.86,1009.666667,85.25,3.92875,169.0,0.05625,83.45833333
2019-05-23,28.02259259,4074.074074,25.08851852,1010.074074,84.48148148,3.769259259,169.4814815,0.137037037,77.03703704
2019-05-24,27.5804,3200.0,25.0064,1010.28,86.08,3.3316,170.76,0.2836,78.96
2019-05-25,28.09416667,3333.333333,25.05291667,1009.291667,83.75,3.799166667,205.125,0.214583333,76.875
2019-05-26,28.8088,3200.0,25.454,1008.12,82.36,3.572,213.64,0.0588,69.72
2019-05-27,29.3625,3333.333333,25.99041667,1007.5,82.375,3.993333333,221.5833333,0.08375,40.45833333
2019-05-28,29.62333333,3333.333333,26.48833333,1006.625,83.54166667,3.761666667,237.6666667,0.180416667,55.41666667
2019-05-29,28.77291667,3333.333333,25.95583333,1007.083333,85.04166667,3.914583333,221.8333333,0.407916667,70.625
2019-05-30,28.535,3461.538462,25.71653846,1007.153846,84.96153846,4.420384615,204.4230769,0.205,78.26923077
2019-05-31,28.78916667,2916.666667,25.38125,1008.125,82.04166667,4.69125,206.0833333,0.025416667,64.29166667
2019-06-01,29.20166667,2916.666667,25.28166667,1008.5,79.66666667,4.308333333,208.2083333,0.027083333,71.79166667
2019-06-02,28.98291667,2916.666667,25.56666667,1008.375,82.04166667,4.376666667,223.0416667,0.099166667,80.0
2019-06-03,27.8692,2800.0,25.3168,1008.24,86.28,3.5104,217.16,0.2888,85.44
2019-06-04,27.9904,3520.0,25.196,1008.0,85.0,4.3384,231.2,0.3708,73.16
2019-06-05,28.35083333,2916.666667,25.57166667,1007.5,85.125,4.142083333,211.7083333,0.644583333,74.125
2019-06-06,28.182,3200.0,25.688,1008.0,86.48,3.6464,217.28,0.6704,72.56
2019-06-07,28.0184,3520.0,25.3632,1008.8,85.68,4.1644,205.72,0.5576,80.88
2019-06-08,28.68333333,3333.333333,25.30458333,1008.625,82.25,4.819583333,210.4166667,0.16625,80.04166667
2019-06-09,27.39541667,2916.666667,25.3325,1008.916667,88.75,5.1075,201.4166667,0.579583333,87.16666667
2019-06-10,26.98208333,2916.666667,24.73708333,1008.625,87.66666667,4.708333333,173.0833333,0.118333333,86.875
2019-06-11,27.9732,3200.0,24.8624,1008.92,83.64,4.3588,218.52,0.0652,84.04
2019-06-12,27.93916667,3333.333333,25.20125,1009.0,85.33333333,3.922083333,231.8333333,0.297916667,90.83333333
2019-06-13,27.37208333,416.6666667,25.16166667,1009.708333,87.83333333,4.602916667,239.7916667,0.74,93.83333333
2019-06-14,27.4564,2000.0,25.1932,1009.4,87.6,3.594,202.48,0.3164,78.96
2019-06-15,28.685,2916.666667,25.95458333,1009.5,85.41666667,3.795,218.7083333,0.312916667,80.08333333
2019-06-16,28.74791667,2500.0,25.83125,1009.75,84.375,4.327916667,241.0416667,0.185833333,78.75
2019-06-17,28.95291667,1666.666667,25.87458333,1009.875,83.58333333,5.2225,246.625,0.28125,90.16666667
2019-06-18,29.3125,1666.666667,25.88666667,1008.958333,81.95833333,5.39375,248.25,0.274166667,75.08333333
2019-06-19,29.20666667,1666.666667,26.125,1008.083333,83.625,6.0225,250.5416667,0.134166667,82.0
2019-06-20,28.27083333,833.3333333,25.66791667,1008.5,85.875,6.870833333,255.7916667,0.479166667,94.625
2019-06-21,28.28346154,2692.307692,25.30923077,1008.307692,84.03846154,5.830769231,260.1538462,0.166923077,89.88461538
2019-06-22,27.79708333,833.3333333,25.16125,1008.125,85.70833333,6.164583333,266.875,0.56875,91.66666667
2019-06-23,28.615,2916.666667,25.495,1007.125,83.375,4.7375,243.125,0.148333333,51.04166667
2019-06-24,28.8676,2400.0,25.906,1008.08,84.2,4.7244,241.32,0.0924,76.68
2019-06-25,28.66,2083.333333,25.69125,1009.25,84.125,4.975416667,233.3333333,0.095833333,90.25
2019-06-26,28.71958333,1666.666667,25.45125,1009.375,82.625,5.572083333,232.0416667,0.048333333,89.33333333
2019-06-27,28.90041667,1666.666667,25.25541667,1008.958333,80.875,5.64125,236.0416667,0.072083333,64.29166667
2019-06-28,29.07541667,2500.0,24.9,1009.041667,78.375,5.07375,245.7916667,0.005,81.75
2019-06-29,29.08875,2916.666667,25.06083333,1008.958333,79.125,5.249166667,243.7083333,0.065833333,63.41666667
2019-06-30,28.90208333,2500.0,25.1475,1008.583333,80.375,5.13625,252.8333333,0.05875,82.83333333
2019-07-01,28.925,3333.333333,25.16916667,1008.125,80.45833333,5.59,225.5416667,0.052083333,83.75
2019-07-02,28.9075,2916.666667,25.54625,1008.958333,82.25,4.929583333,222.75,0.055833333,82.66666667
2019-07-03,28.72291667,3333.333333,25.25416667,1009.333333,81.75,4.149166667,218.625,0.0775,66.75
2019-07-04,28.70958333,2916.666667,25.21583333,1009.291667,81.625,4.180416667,209.3333333,0.037083333,73.04166667
2019-07-05,28.95958333,2500.0,25.29541667,1008.666667,80.83333333,4.78875,213.4166667,0.025,75.375
2019-07-06,29.06541667,3333.333333,25.25125,1008.791667,80.125,4.200416667,223.7916667,0.005833333,71.04166667
2019-07-07,28.95708333,2916.666667,25.02375,1009.958333,79.66666667,3.699166667,224.2083333,0.096666667,48.95833333
2019-07-08,28.95166667,2500.0,25.58708333,1009.958333,82.5,3.75875,217.9166667,0.1275,59.33333333
2019-07-09,26.7448,2400.0,24.6344,1009.8,88.32,3.5768,215.16,0.176,73.96
2019-07-10,26.90208333,1666.666667,24.51125,1009.791667,86.91666667,3.026666667,207.9583333,0.232916667,89.66666667
2019-07-11,28.06875,2500.0,25.05125,1010.25,83.95833333,3.140833333,219.125,0.080833333,84.45833333
2019-07-12,27.72692308,3076.923077,25.24884615,1011.076923,86.73076923,3.302692308,203.0384615,0.232692308,75.07692308
2019-07-13,26.77481481,3333.333333,24.14592593,1011.444444,85.7037037,3.418518519,194.037037,0.218518519,66.03703704
2019-07-14,27.06583333,2083.333333,24.51166667,1010.875,86.125,3.512916667,213.5,0.243333333,83.83333333
2019-07-15,27.72833333,2916.666667,24.63583333,1009.375,83.54166667,4.6,249.7916667,0.07875,80.08333333
2019-07-16,28.33416667,2916.666667,25.13458333,1008.708333,83.0,4.5325,248.1666667,0.206666667,68.29166667
2019-07-17,28.03083333,3333.333333,24.71416667,1007.666667,82.375,6.295833333,249.125,0.350416667,89.75
2019-07-18,27.4716,3600.0,24.1628,1006.96,82.36,8.3716,265.36,0.5028,90.6
2019-07-19,27.95083333,3333.333333,23.95083333,1006.875,79.08333333,7.46125,275.4583333,0.038333333,87.29166667
2019-07-20,27.95916667,2500.0,24.7025,1007.5,82.66666667,5.549166667,276.8333333,0.112916667,84.04166667
2019-07-21,27.78625,3333.333333,24.60083333,1007.5,83.0,4.521666667,266.5416667,0.442083333,89.0
2019-07-22,28.03083333,2916.666667,24.06125,1007.208333,79.20833333,5.21,261.2083333,0.024583333,88.08333333
2019-07-23,27.81375,2916.666667,24.485,1008.208333,82.29166667,4.164583333,247.625,0.004583333,56.625
2019-07-24,27.68083333,2916.666667,24.41458333,1009.291667,82.83333333,4.08,208.9583333,0.110416667,68.16666667
2019-07-25,27.49375,3333.333333,24.60958333,1010.333333,84.5,4.08625,226.7083333,0.311666667,53.75
2019-07-26,27.66583333,2500.0,24.71541667,1010.125,84.16666667,3.619583333,226.75,0.119166667,77.79166667
2019-07-27,28.05833333,3333.333333,24.41083333,1009.708333,80.79166667,3.81625,232.9166667,0.0,79.95833333
2019-07-28,28.24625,3333.333333,24.65708333,1009.833333,81.125,4.259166667,221.7083333,0.004583333,76.125
2019-07-29,28.04541667,3333.333333,24.12208333,1010.208333,79.54166667,3.904166667,217.0833333,0.014166667,70.91666667
2019-07-30,28.17166667,2500.0,24.34833333,1010.625,80.04166667,3.363333333,225.6666667,0.027083333,56.29166667
2019-07-31,28.12916667,2916.666667,24.80791667,1011.041667,82.45833333,4.042916667,226.1666667,0.070416667,79.58333333
2019-08-01,28.15791667,2916.666667,25.47083333,1011.25,85.58333333,4.393333333,209.375,0.2025,76.79166667
2019-08-02,28.46125,3333.333333,25.52166667,1010.958333,84.25,4.364583333,207.0833333,0.05625,79.41666667
2019-08-03,27.93333333,0.0,25.23416667,1010.833333,85.41666667,4.617916667,205.9583333,0.0725,76.625
2019-08-04,27.71583333,1250.0,25.69416667,1010.291667,88.83333333,4.085,209.75,0.117916667,91.75
2019-08-05,28.46958333,2916.666667,25.54416667,1009.666667,84.45833333,4.845833333,224.6666667,0.17625,78.83333333
2019-08-06,28.69166667,2916.666667,25.56291667,1009.666667,83.45833333,4.780416667,212.9166667,0.1225,77.75
2019-08-07,28.0248,3200.0,25.2948,1009.16,85.4,5.3644,212.52,0.6252,78.6
2019-08-08,26.99625,3333.333333,24.34416667,1009.625,85.625,4.306666667,236.9583333,0.477083333,93.08333333
2019-08-09,26.56791667,3333.333333,24.45208333,1009.708333,88.29166667,3.5225,220.7916667,0.355,81.04166667
2019-08-10,26.4324,3200.0,24.4868,1009.52,89.12,3.274,233.76,0.7072,86.08
2019-08-11,27.81125,2916.666667,24.95916667,1008.458333,84.70833333,4.687916667,250.4166667,0.26875,82.16666667
2019-08-12,27.88708333,3333.333333,24.47416667,1008.166667,81.875,5.620416667,267.125,0.08875,62.54166667
2019-08-13,26.70541667,2500.0,24.28875,1009.833333,86.66666667,5.845416667,252.2916667,1.675,82.5
2019-08-14,27.55791667,3333.333333,24.43458333,1011.083333,83.25,4.217083333,259.25,0.257916667,58.375
2019-08-15,27.88083333,2500.0,24.88666667,1010.625,83.95833333,4.076666667,242.5416667,0.195,82.83333333
2019-08-16,27.66833333,3333.333333,24.8125,1009.25,84.66666667,4.477083333,259.7916667,0.48,84.29166667
2019-08-17,27.30115385,3461.538462,24.55038462,1009.461538,85.11538462,3.092692308,221.0769231,0.381153846,85.88461538
2019-08-18,27.52208333,2500.0,24.9475,1010.208333,86.04166667,3.855416667,220.9166667,0.319166667,84.875
2019-08-19,27.645,2916.666667,24.69958333,1010.833333,84.20833333,3.661666667,212.0416667,0.072916667,60.29166667
2019-08-20,27.62958333,3333.333333,24.80166667,1010.708333,84.83333333,3.91125,223.625,0.5725,75.91666667
2019-08-21,27.52208333,2916.666667,24.87166667,1010.708333,85.66666667,4.934166667,232.2916667,0.527916667,67.5
2019-08-22,26.40592593,3333.333333,24.15481481,1010.814815,87.51851852,4.603333333,236.6666667,0.68,92.88888889
2019-08-23,26.11,3200.0,23.9972,1011.72,88.24,4.2952,220.2,0.4992,99.76
2019-08-24,27.22208333,2916.666667,24.52583333,1011.166667,85.45833333,3.898333333,205.2083333,0.298333333,82.33333333
2019-08-25,26.73076923,3461.538462,24.52423077,1011.038462,87.92307692,3.953076923,211.1923077,0.500384615,81.61538462
2019-08-26,26.6975,3333.333333,24.14666667,1011.166667,86.04166667,4.0975,219.0833333,0.23125,86.29166667
2019-08-27,27.33730769,3846.153846,24.35269231,1010.230769,84.0,3.591538462,205.1153846,0.12,79.76923077
2019-08-28,27.58,2916.666667,24.65583333,1010.25,84.29166667,4.12375,225.5833333,0.260833333,84.79166667
2019-08-29,27.27708333,2916.666667,24.51833333,1010.375,85.08333333,4.955833333,239.3333333,0.847916667,79.04166667
2019-08-30,27.58625,2500.0,24.31125,1008.625,82.5,5.085,233.0416667,0.11875,88.16666667
2019-08-31,27.78625,2500.0,25.1175,1008.25,85.625,5.318333333,226.0833333,0.14125,81.5
2019-09-01,26.72074074,4074.074074,24.87037037,1009.740741,89.81481481,3.878888889,197.8888889,0.249259259,79.25925926
2019-09-02,27.57041667,3333.333333,25.08041667,1010.666667,86.625,3.692916667,219.9166667,0.166666667,74.83333333
2019-09-03,27.86458333,2916.666667,25.09708333,1010.041667,85.16666667,4.542083333,215.0,0.086666667,72.91666667
2019-09-04,27.82791667,2916.666667,24.77958333,1009.708333,83.70833333,4.547916667,216.1666667,0.090416667,84.08333333
2019-09-05,27.496,3200.0,24.8272,1009.64,85.56,3.438,216.2,0.1108,63.4
2019-09-06,27.8508,3200.0,25.2548,1009.52,86.04,3.69,207.08,0.1536,69.52
2019-09-07,28.59166667,3333.333333,25.19333333,1010.208333,82.08333333,3.780833333,244.0,0.009583333,47.58333333
2019-09-08,28.87166667,3333.333333,25.02083333,1010.458333,80.0,4.2175,258.375,0.010833333,55.70833333
2019-09-09,28.69,3600.0,25.104,1009.64,81.24,3.7788,245.04,0.0576,59.64
2019-09-10,28.2225,3750.0,25.16791667,1009.416667,83.875,3.957916667,235.1666667,0.22625,61.25
2019-09-11,26.56392857,4285.714286,24.4975,1011.285714,88.53571429,3.449285714,207.4285714,0.502857143,78.0
2019-09-12,25.9448,3600.0,23.8312,1012.64,88.24,2.6916,188.56,0.3116,88.6
2019-09-13,26.92291667,2916.666667,24.11125,1012.5,84.875,3.367916667,196.75,0.3175,54.04166667
2019-09-14,27.18333333,2916.666667,24.61375,1011.833333,86.08333333,3.703333333,199.1666667,0.253333333,49.70833333
2019-09-15,25.90576923,3461.538462,24.22538462,1011.615385,90.5,3.365,190.1538462,0.640769231,90.46153846
2019-09-16,26.0337037,4074.074074,24.17666667,1010.407407,89.62962963,3.63037037,215.9259259,0.558888889,90.14814815
2019-09-17,27.1184,3200.0,24.7312,1009.24,86.96,4.3716,220.4,0.2548,54.96
2019-09-18,27.308,3200.0,24.9048,1009.96,87.04,4.3256,213.08,0.2536,65.96
2019-09-19,26.60125,2916.666667,24.38166667,1010.458333,87.875,4.0975,205.2083333,0.338333333,73.29166667
2019-09-20,26.77458333,2083.333333,24.43458333,1009.916667,87.20833333,3.698333333,197.4166667,0.1175,76.66666667
2019-09-21,27.31833333,2916.666667,24.70375,1009.0,85.875,3.426666667,200.0833333,0.1825,69.75
2019-09-22,27.06384615,3461.538462,24.54769231,1009.538462,86.23076923,3.696153846,219.8076923,0.401538462,67.65384615
2019-09-23,26.06583333,3750.0,24.33583333,1010.25,90.29166667,2.907083333,207.7916667,1.156666667,96.29166667
2019-09-24,24.92458333,3541.666667,23.63166667,1010.333333,92.58333333,3.459166667,152.6666667,1.210833333,96.70833333
2019-09-25,25.33038462,3461.538462,22.90307692,1012.384615,86.65384615,3.215384615,154.9230769,0.258076923,94.96153846
2019-09-26,27.18125,3333.333333,23.02833333,1013.375,78.54166667,1.28375,118.125,0.0,71.33333333
2019-09-27,27.2125,2500.0,23.5975,1013.5,81.29166667,1.477916667,122.75,0.040416667,68.5
2019-09-28,26.13692308,3461.538462,23.65038462,1012.461538,86.57692308,1.821923077,123.0769231,0.463461538,86.34615385
2019-09-29,26.24884615,3461.538462,23.57730769,1012.192308,85.57692308,1.548076923,160.0,0.264230769,83.23076923
2019-09-30,26.5792,3600.0,23.7324,1012.36,84.92,1.996,138.4,0.196,57.64
2019-10-01,26.55,3333.333333,24.17962963,1012.444444,87.18518519,1.767037037,177.4444444,0.501481481,52.18518519
2019-10-02,27.08083333,1666.666667,24.23416667,1011.25,84.66666667,1.400833333,180.625,0.047083333,57.41666667
2019-10-03,26.47571429,3928.571429,24.07714286,1011.821429,86.96428571,1.773928571,169.9285714,0.903214286,89.10714286
2019-10-04,27.1384,2400.0,24.2404,1011.2,84.48,1.8484,191.8,0.3712,64.8
2019-10-05,26.59,3200.0,23.97,1010.96,85.84,2.0316,157.16,0.4784,75.48
2019-10-06,25.686,3200.0,23.2492,1011.44,86.68,2.3124,180.92,0.6188,82.36
2019-10-07,26.41307692,3153.846154,23.89576923,1011.307692,86.34615385,2.622692308,214.0384615,0.534230769,74.30769231
2019-10-08,26.74346154,3461.538462,24.29230769,1010.961538,86.69230769,1.93,187.0769231,0.385769231,86.0
2019-10-09,26.9712,3600.0,24.0544,1010.36,84.44,1.9784,179.84,0.464,67.68
2019-10-10,27.112,3600.0,24.0724,1010.8,83.96,2.0636,177.04,0.2452,72.36
2019-10-11,26.095,1666.666667,23.79208333,1010.541667,87.33333333,2.015,169.875,0.47,84.375
2019-10-12,26.6075,2916.666667,23.99125,1010.5,85.95833333,1.521666667,167.7916667,0.303333333,66.125
2019-10-13,26.68461538,3846.153846,24.06807692,1010.884615,86.07692308,1.363461538,188.8461538,1.449615385,69.53846154
2019-10-14,27.22034483,4482.758621,24.59689655,1010.068966,86.06896552,1.631034483,147.2068966,1.031724138,58.03448276
2019-10-15,26.55115385,3461.538462,24.16923077,1009.884615,87.23076923,2.521153846,187.7692308,1.694230769,74.38461538
2019-10-16,25.99458333,3333.333333,23.70333333,1010.208333,87.5,3.121666667,152.4166667,0.76625,89.79166667
2019-10-17,27.11458333,3750.0,24.12125,1010.25,84.16666667,2.139583333,143.7916667,0.104583333,76.625
2019-10-18,26.9032,3600.0,24.0348,1010.0,84.88,1.3828,153.56,0.148,73.68
2019-10-19,26.33269231,3846.153846,24.13884615,1010.192308,88.11538462,1.887307692,146.3461538,0.439230769,82.30769231
2019-10-20,26.0844,3600.0,24.242,1010.12,89.72,2.3348,193.32,1.2604,83.52
2019-10-21,25.90653846,3076.923077,23.95423077,1009.961538,89.07692308,3.284615385,250.4230769,0.413076923,94.34615385
2019-10-22,26.1262963,4074.074074,23.83111111,1009.814815,87.33333333,1.57037037,155.7037037,0.144444444,84.07407407
2019-10-23,27.01958333,3333.333333,24.03833333,1009.5,84.125,2.25,212.125,0.262083333,84.66666667
2019-10-24,25.20583333,3333.333333,23.2525,1011.0,89.0,1.795,198.9583333,0.585833333,94.95833333
2019-10-25,26.5044,3600.0,23.7504,1011.04,85.2,2.0072,169.68,0.2136,80.72
2019-10-26,26.6196,3600.0,23.906,1010.68,85.36,1.518,117.4,0.304,98.96
2019-10-27,26.14461538,3846.153846,23.53,1009.615385,85.80769231,3.528461538,231.1538462,0.375769231,81.53846154
2019-10-28,25.1708,3600.0,23.5364,1008.48,90.72,3.9888,70.0,0.708,83.88
2019-10-29,25.81807692,3846.153846,23.49269231,1008.923077,87.26923077,4.191538462,130.6538462,0.947307692,87.03846154
2019-10-30,26.1836,3600.0,23.9928,1010.44,87.92,3.6684,176.72,0.4196,89.96
2019-10-31,26.5496,3600.0,23.692,1011.36,84.6,1.636,211.28,0.1076,69.08
2019-11-01,27.52041667,3333.333333,23.7975,1010.375,80.625,2.132916667,178.125,0.0,51.41666667
2019-11-02,26.52481481,3851.851852,23.80888889,1011.074074,85.48148148,1.944444444,131.4814815,0.081481481,71.33333333
2019-11-03,25.905,3846.153846,23.52846154,1012.346154,87.26923077,1.211153846,149.7307692,0.275769231,84.11538462
2019-11-04,27.0216,3600.0,24.1904,1012.28,84.88,1.2332,164.12,0.1668,50.68
2019-11-05,27.5,3208.333333,24.51333333,1010.625,84.08333333,2.410416667,252.5833333,0.0875,75.20833333
2019-11-06,28.088,3600.0,24.4144,1009.64,80.8,2.8544,254.48,0.032,54.92
2019-11-07,27.9568,2720.0,24.9696,1009.92,84.2,2.5864,218.76,0.1924,54.76
2019-11-08,27.66625,3333.333333,24.67375,1011.041667,84.16666667,3.065833333,205.9583333,0.29,71.125
2019-11-09,26.62214286,4285.714286,24.45321429,1011.321429,88.14285714,2.655357143,169.75,0.1275,65.82142857
2019-11-10,26.87538462,3846.153846,24.44730769,1010.692308,86.76923077,2.404615385,170.8461538,0.391153846,71.11538462
2019-11-11,27.09625,3333.333333,24.04166667,1010.208333,83.70833333,1.575,135.2916667,0.0875,52.58333333
2019-11-12,27.2292,3600.0,23.9088,1010.6,82.48,1.6732,138.8,0.1492,29.28
2019-11-13,27.29192308,3846.153846,24.015,1010.192308,82.92307692,1.263846154,182.7692308,0.026538462,71.84615385
2019-11-14,28.12833333,3333.333333,24.50125,1010.0,81.125,1.370416667,191.4583333,0.059166667,68.41666667
2019-11-15,27.38037037,4074.074074,24.56111111,1010.518519,85.18518519,1.391851852,197.1111111,1.623703704,74.44444444
2019-11-16,26.69,3600.0,24.0372,1011.04,85.84,1.7152,158.92,0.2312,76.0
2019-11-17,27.6228,3600.0,24.2576,1010.84,82.44,1.3944,127.32,0.0644,36.24
2019-11-18,27.2032,3600.0,24.034,1010.48,83.32,1.488,170.44,0.1344,53.8
2019-11-19,26.60269231,3846.153846,24.26961538,1010.576923,87.42307692,1.202307692,157.1153846,0.585,75.0
2019-11-20,27.02384615,3769.230769,23.99961538,1009.846154,84.0,1.280769231,164.3846154,0.031538462,50.73076923
2019-11-21,27.23846154,3846.153846,24.01,1010.346154,83.19230769,1.520384615,172.2307692,0.188846154,40.57692308
2019-11-22,26.60346154,3846.153846,24.01153846,1010.884615,86.26923077,1.686923077,100.1538462,0.304615385,80.0
2019-11-23,26.68259259,4074.074074,24.11592593,1010.740741,86.44444444,2.125925926,106.3333333,1.162592593,60.25925926
2019-11-24,26.89791667,3291.666667,24.45833333,1009.916667,86.83333333,1.069583333,98.20833333,0.272083333,84.375
2019-11-25,26.02333333,4074.074074,24.12148148,1009.481481,89.48148148,1.701481481,98.37037037,0.247407407,74.25925926
2019-11-26,27.1352,3120.0,23.9864,1008.0,83.6,2.4348,42.2,0.1488,54.72
2019-11-27,27.6188,3520.0,24.2032,1008.32,82.52,1.8296,102.64,0.4852,59.52
2019-11-28,27.53,3769.230769,24.40961538,1008.884615,83.92307692,2.039615385,56.42307692,0.446923077,77.73076923
2019-11-29,26.6856,4000.0,24.3812,1009.4,87.8,1.5844,121.56,0.6068,80.32
2019-11-30,25.618,3600.0,23.9248,1010.4,90.56,2.8972,166.2,2.6132,83.2
2019-12-01,26.73,3333.333333,23.61083333,1011.0,83.41666667,1.626666667,126.1666667,0.12375,87.0
2019-12-02,27.10333333,3333.333333,24.09583333,1010.208333,84.04166667,2.700416667,133.2916667,0.39,83.58333333
2019-12-03,27.315,3333.333333,24.29166667,1009.416667,83.875,3.722916667,102.5,0.137083333,83.375
2019-12-04,26.1437037,4074.074074,24.19666667,1010.555556,89.25925926,2.502962963,91.07407407,0.600740741,76.85185185
2019-12-05,26.105,3730.769231,24.01846154,1012.0,88.65384615,2.642692308,101.3461538,1.346538462,80.03846154
2019-12-06,27.1025,1666.666667,24.32083333,1010.375,85.20833333,4.307083333,33.58333333,0.325416667,77.45833333
2019-12-07,26.484,2000.0,24.056,1011.0,86.68,2.2856,34.48,0.4984,86.04
2019-12-08,27.42875,1666.666667,23.63541667,1011.166667,80.125,4.547916667,47.0,0.016666667,84.66666667
2019-12-09,27.13166667,2083.333333,23.32125,1010.875,80.16666667,4.5875,59.83333333,0.042083333,81.04166667
2019-12-10,26.69384615,2692.307692,23.81076923,1010.076923,84.80769231,3.238846154,56.42307692,0.151153846,77.15384615
2019-12-11,26.95333333,2500.0,23.46625,1009.625,81.75,3.417916667,30.95833333,0.034166667,41.58333333
2019-12-12,27.24541667,1666.666667,24.01041667,1009.791667,82.83333333,3.3525,110.875,0.0625,75.04166667
2019-12-13,27.288,2000.0,24.276,1010.8,84.08,1.7644,121.24,0.1148,61.32
2019-12-14,26.9508,3600.0,23.906,1012.0,83.84,1.6836,151.8,0.0728,76.68
2019-12-15,26.84333333,3250.0,23.45125,1010.583333,82.29166667,2.231666667,105.25,0.141666667,50.5
2019-12-16,27.19333333,3333.333333,23.05291667,1010.375,78.91666667,2.307083333,88.79166667,0.0,45.66666667
2019-12-17,26.90375,3333.333333,23.56625,1010.708333,82.58333333,3.559583333,36.95833333,0.176666667,73.66666667
2019-12-18,26.81916667,3333.333333,23.88666667,1010.666667,84.20833333,3.249166667,63.625,0.275416667,87.45833333
2019-12-19,26.68958333,3333.333333,24.18458333,1009.958333,86.5,2.790416667,99.91666667,0.5775,88.20833333
2019-12-20,25.40076923,3846.153846,23.85038462,1010.846154,91.19230769,2.261538462,131.2692308,2.311538462,94.15384615
2019-12-21,27.50416667,3333.333333,24.03291667,1010.541667,82.0,2.629583333,72.16666667,0.059166667,80.0
